booking_id,user_id,table_id,booking_date,time_slot,party_size,occasion,duration_minutes,status,special_requests,is_repeat_customer,booking_advance_days,total_spent,created_at
B011544,U0257,T006,2023-01-18,Late Dinner,4,Friends,224,Completed,False,True,16,580.96,2023-01-18
B011545,U0586,T049,2024-01-11,Early Dinner,2,Business,135,Completed,False,False,1,192.51,2024-01-08
B011546,U0769,T011,2024-02-21,Prime Dinner,2,Casual,149,Completed,False,False,29,371.65,2024-02-09
B011547,U0359,T037,2024-10-13,Lunch,2,Romantic,94,Completed,False,False,3,216.46,2024-09-24
B011548,U0946,T032,2023-05-11,Late Dinner,4,Friends,203,Cancelled,True,False,6,537.37,2023-04-28
B011549,U0018,T002,2023-10-03,Prime Dinner,2,Romantic,141,Completed,False,True,16,258.99,2023-09-24
B011550,U0761,T030,2023-11-14,Lunch,6,Family,97,Completed,True,True,25,995.72,2023-11-02
B011551,U0975,T010,2024-07-11,Prime Dinner,4,Casual,162,Completed,True,False,9,1029.63,2024-06-14
B011552,U0232,T013,2024-03-22,Prime Dinner,2,Celebration,150,Cancelled,True,True,12,239.67,2024-03-02
B011553,U0490,T026,2024-03-06,Late Dinner,2,Family,155,Completed,False,True,2,125.27,2024-02-24
B011554,U0731,T035,2024-01-16,Prime Dinner,2,Casual,132,Cancelled,False,True,10,184.29,2024-01-10
B011555,U0592,T006,2023-10-13,Prime Dinner,4,Family,148,Completed,False,False,28,640.27,2023-10-09
B011556,U0445,T047,2023-12-26,Lunch,2,Casual,124,Completed,False,False,23,465.7,2023-12-03
B011557,U0565,T016,2023-04-25,Early Dinner,4,Business,188,Completed,False,False,16,770.95,2023-04-02
B011558,U0988,T014,2023-04-01,Late Dinner,4,Family,151,Completed,False,True,8,246.97,2023-03-23
B011559,U0308,T036,2024-10-07,Late Dinner,2,Celebration,198,Completed,False,True,27,219.05,2024-10-07
B011560,U0026,T048,2023-10-16,Lunch,2,Friends,84,Completed,True,False,20,369.96,2023-09-27
B011561,U0645,T006,2024-10-10,Late Dinner,2,Friends,180,Completed,True,False,1,265.5,2024-10-09
B011562,U0168,T026,2023-05-08,Late Dinner,4,Casual,247,Completed,False,True,16,714.86,2023-04-25
B011563,U0633,T026,2023-08-08,Early Dinner,4,Celebration,137,Completed,True,False,7,446.9,2023-08-01
B011564,U0943,T043,2023-09-05,Early Dinner,2,Business,195,Completed,False,True,21,265.81,2023-08-19
B011565,U0378,T001,2024-07-18,Lunch,4,Family,69,Completed,True,False,7,766.65,2024-07-18
B011566,U0303,T019,2024-09-14,Late Dinner,2,Casual,185,Completed,False,True,25,104.63,2024-09-06
B011567,U0831,T037,2024-09-08,Late Dinner,6,Celebration,133,Completed,True,False,27,1025.39,2024-08-16
B011568,U0749,T037,2024-10-07,Lunch,4,Celebration,85,Completed,True,True,6,550.29,2024-09-13
B011569,U0485,T044,2024-09-14,Late Dinner,2,Business,187,Completed,True,False,22,224.36,2024-08-20
B011570,U0222,T029,2024-03-15,Lunch,2,Family,109,Completed,False,False,20,224.04,2024-02-25
B011571,U0606,T041,2023-10-07,Lunch,2,Business,60,Completed,False,True,14,132.44,2023-09-26
B011572,U0030,T047,2023-09-15,Prime Dinner,2,Business,141,Cancelled,True,False,12,284.66,2023-09-02
B011573,U0961,T011,2024-11-03,Lunch,2,Friends,106,Completed,True,False,3,269.68,2024-10-13
B011574,U0688,T005,2023-09-26,Prime Dinner,2,Family,106,No-show,False,True,15,327.61,2023-09-07
B011575,U0920,T009,2024-10-14,Early Dinner,2,Business,139,Completed,False,False,19,327.81,2024-09-23
B011576,U0031,T035,2023-06-28,Late Dinner,2,Casual,212,Completed,False,True,11,240.07,2023-06-26
B011577,U0910,T044,2023-01-04,Early Dinner,2,Casual,145,Cancelled,True,False,0,387.88,2022-12-31
B011578,U0968,T014,2024-09-14,Lunch,6,Romantic,72,Cancelled,False,False,6,855.02,2024-09-03
B011579,U0879,T046,2023-12-03,Lunch,4,Romantic,60,Cancelled,True,False,1,621.16,2023-11-13
B011580,U0465,T006,2024-06-26,Early Dinner,4,Friends,94,Completed,False,False,29,486.01,2024-06-20
B011581,U0026,T017,2024-03-13,Early Dinner,4,Celebration,106,Completed,True,True,7,874.21,2024-02-17
B011582,U0925,T038,2024-12-18,Early Dinner,2,Business,132,Completed,True,False,18,188.04,2024-12-11
B011583,U0905,T021,2023-09-16,Lunch,2,Celebration,107,Completed,False,False,0,426.91,2023-08-27
B011584,U0344,T046,2024-05-14,Early Dinner,2,Family,122,Completed,False,True,9,504.14,2024-05-05
B011585,U0325,T015,2023-07-02,Late Dinner,2,Family,173,Cancelled,True,True,0,292.47,2023-06-28
B011586,U0551,T009,2024-03-11,Late Dinner,2,Friends,204,Completed,False,False,0,290.9,2024-02-21
B011587,U0181,T020,2023-09-15,Lunch,2,Business,137,Cancelled,False,False,10,388.66,2023-08-25
B011588,U0943,T033,2024-05-12,Prime Dinner,2,Business,151,Completed,False,False,9,269.94,2024-04-21
B011589,U0571,T005,2023-01-12,Late Dinner,2,Romantic,211,Completed,False,False,10,250.91,2023-01-12
B011590,U0307,T026,2023-03-20,Early Dinner,4,Friends,90,Completed,True,False,20,415.2,2023-03-01
B011591,U0375,T005,2023-03-01,Early Dinner,2,Celebration,111,Completed,False,False,3,189.17,2023-02-19
B011592,U0633,T020,2024-05-16,Late Dinner,2,Celebration,179,Completed,True,False,25,249.49,2024-04-19
B011593,U0873,T036,2023-07-02,Lunch,2,Family,100,Cancelled,False,True,25,413.76,2023-06-17
B011594,U0195,T049,2023-10-06,Early Dinner,2,Business,86,Completed,False,True,1,147.4,2023-09-21
B011595,U0159,T047,2024-04-01,Prime Dinner,4,Business,176,Completed,False,False,3,548.38,2024-03-05
B011596,U0617,T032,2023-04-11,Prime Dinner,4,Friends,125,Completed,False,False,23,555.03,2023-04-01
B011597,U0445,T027,2023-02-10,Late Dinner,4,Business,98,Completed,False,False,26,717.72,2023-01-27
B011598,U0429,T050,2023-11-09,Prime Dinner,2,Business,101,Completed,False,False,9,221.81,2023-10-15
B011599,U0946,T005,2024-01-20,Prime Dinner,2,Friends,113,Completed,False,False,6,302.01,2023-12-26
B011600,U0892,T007,2023-01-28,Late Dinner,4,Friends,253,Completed,False,True,27,593.86,2023-01-22
B011601,U0734,T031,2024-09-12,Late Dinner,2,Friends,186,Completed,False,True,10,545.37,2024-08-18
B011602,U0958,T021,2023-08-01,Late Dinner,2,Business,221,Completed,False,False,14,288.42,2023-07-21
B011603,U0773,T021,2024-09-17,Late Dinner,2,Friends,215,Completed,False,False,18,197.83,2024-09-16
B011604,U0505,T013,2023-09-13,Lunch,2,Business,60,Cancelled,False,True,21,268.09,2023-09-03
B011605,U0054,T024,2023-06-22,Lunch,2,Romantic,138,Completed,False,True,12,230.32,2023-05-25
B011606,U0966,T007,2024-12-27,Prime Dinner,4,Business,175,Completed,False,False,27,555.2,2024-12-20
B011607,U0686,T018,2023-12-11,Prime Dinner,6,Celebration,168,Completed,False,True,20,1083.62,2023-12-01
B011608,U0016,T045,2023-02-11,Early Dinner,4,Business,133,Completed,False,True,12,531.25,2023-02-01
B011609,U0339,T027,2023-09-14,Lunch,8,Celebration,74,No-show,False,False,10,1445.77,2023-08-30
B011610,U0325,T040,2024-03-24,Prime Dinner,2,Friends,221,Completed,False,False,2,290.02,2024-03-05
B011611,U0508,T047,2024-06-24,Lunch,2,Romantic,64,Cancelled,True,True,29,520.93,2024-06-23
B011612,U0151,T005,2024-02-16,Prime Dinner,2,Celebration,126,Completed,False,False,14,148.62,2024-01-20
B011613,U0440,T001,2023-01-26,Late Dinner,2,Celebration,216,Completed,False,False,24,324.57,2023-01-09
B011614,U0378,T050,2024-11-07,Lunch,2,Friends,62,Completed,True,True,16,345.63,2024-10-27
B011615,U0995,T013,2024-10-03,Prime Dinner,2,Casual,147,Completed,True,False,25,301.37,2024-09-28
B011616,U0495,T034,2024-01-16,Early Dinner,4,Business,123,Cancelled,True,False,12,425.69,2023-12-30
B011617,U0348,T013,2024-11-01,Lunch,2,Casual,76,Completed,False,True,27,271.8,2024-10-16
B011618,U0819,T014,2023-11-04,Prime Dinner,2,Casual,125,Cancelled,False,True,24,160.73,2023-10-13
B011619,U0898,T016,2023-07-17,Lunch,4,Celebration,60,Completed,False,False,29,313.32,2023-07-04
B011620,U0491,T013,2023-01-24,Late Dinner,2,Celebration,183,Completed,True,False,5,435.51,2023-01-01
B011621,U0607,T028,2023-02-09,Lunch,2,Friends,60,Completed,True,True,26,211.52,2023-01-19
B011622,U0807,T043,2023-07-13,Lunch,2,Romantic,60,Completed,True,False,11,318.4,2023-07-04
B011623,U0897,T008,2024-05-06,Prime Dinner,2,Casual,147,Completed,True,False,19,138.25,2024-04-11
B011624,U0614,T021,2024-12-08,Early Dinner,2,Celebration,90,Completed,False,False,0,232.67,2024-12-05
B011625,U0974,T045,2024-02-12,Late Dinner,4,Casual,172,Completed,False,True,9,745.2,2024-01-21
B011626,U0906,T023,2023-03-08,Prime Dinner,6,Family,170,Cancelled,True,True,5,708.16,2023-02-26
B011627,U0412,T004,2023-03-14,Late Dinner,2,Business,155,Completed,False,False,12,188.64,2023-02-16
B011628,U0540,T002,2023-06-20,Late Dinner,2,Family,186,Completed,False,True,7,197.26,2023-05-25
B011629,U0969,T020,2023-11-27,Early Dinner,2,Friends,110,Completed,False,False,18,357.11,2023-11-12
B011630,U0011,T006,2023-03-01,Prime Dinner,2,Friends,152,Completed,False,False,16,449.57,2023-02-12
B011631,U0951,T016,2023-12-26,Late Dinner,2,Family,195,Completed,False,False,14,346.59,2023-12-25
B011632,U0295,T050,2024-10-13,Early Dinner,2,Friends,84,Completed,False,False,11,151.13,2024-10-08
B011633,U0472,T001,2023-10-07,Early Dinner,2,Friends,93,Completed,False,False,26,50.0,2023-09-22
B011634,U0040,T024,2023-02-19,Early Dinner,2,Celebration,113,Cancelled,False,True,22,236.05,2023-02-15
B011635,U0473,T028,2023-07-05,Prime Dinner,4,Friends,142,Completed,False,False,28,475.17,2023-06-28
B011636,U0711,T004,2023-12-17,Early Dinner,2,Romantic,157,Completed,False,True,6,157.52,2023-12-10
B011637,U0093,T008,2024-09-22,Prime Dinner,4,Friends,127,Completed,True,True,2,997.97,2024-09-15
B011638,U0092,T003,2024-11-05,Late Dinner,2,Casual,186,Completed,True,False,23,374.44,2024-10-22
B011639,U0665,T021,2024-04-30,Prime Dinner,2,Celebration,139,Completed,True,False,16,262.13,2024-04-21
B011640,U0551,T019,2024-02-02,Late Dinner,2,Celebration,197,Completed,True,True,8,350.84,2024-01-22
B011641,U0316,T050,2024-05-02,Prime Dinner,2,Celebration,136,Completed,False,True,6,386.9,2024-04-21
B011642,U0078,T033,2024-07-16,Lunch,4,Business,111,Cancelled,False,False,16,736.54,2024-07-16
B011643,U0645,T011,2023-12-19,Late Dinner,2,Casual,203,Completed,False,False,10,420.35,2023-12-17
B011644,U0667,T034,2024-07-23,Lunch,2,Friends,125,Completed,True,False,19,433.54,2024-07-02
B011645,U0556,T035,2023-06-08,Prime Dinner,2,Friends,155,Completed,False,True,29,179.38,2023-06-05
B011646,U0049,T023,2023-09-29,Prime Dinner,4,Romantic,169,Completed,False,True,25,768.65,2023-09-22
B011647,U0298,T033,2023-04-03,Lunch,4,Friends,108,Completed,False,False,6,430.97,2023-03-20
B011648,U0716,T002,2023-09-26,Lunch,2,Family,90,Completed,False,True,11,261.56,2023-09-02
B011649,U0802,T021,2023-07-26,Late Dinner,2,Business,170,Completed,False,True,23,263.03,2023-06-27
B011650,U0069,T027,2024-08-21,Lunch,6,Celebration,60,Cancelled,False,False,27,646.12,2024-07-26
B011651,U0326,T040,2024-11-30,Late Dinner,2,Romantic,194,Completed,True,False,24,301.04,2024-11-03
B011652,U0808,T047,2024-05-23,Late Dinner,4,Friends,197,Completed,False,False,23,1005.86,2024-05-14
B011653,U0549,T025,2023-12-15,Prime Dinner,2,Business,227,Completed,False,False,27,50.0,2023-12-10
B011654,U0758,T046,2024-06-19,Lunch,4,Family,106,Completed,False,True,12,666.64,2024-05-21
B011655,U0034,T014,2024-10-20,Lunch,4,Casual,71,Completed,False,False,22,720.86,2024-10-12
B011656,U0119,T035,2023-11-23,Prime Dinner,2,Friends,120,Completed,False,False,2,273.75,2023-11-23
B011657,U0991,T047,2024-10-17,Lunch,4,Casual,113,Completed,False,False,27,409.32,2024-10-15
B011658,U0095,T045,2024-11-23,Prime Dinner,2,Celebration,63,Completed,False,True,19,346.63,2024-11-03
B011659,U0940,T040,2024-05-16,Lunch,2,Friends,103,Completed,False,True,5,516.69,2024-05-07
B011660,U0934,T023,2023-07-17,Lunch,4,Friends,65,Completed,True,False,11,815.89,2023-07-14
B011661,U0833,T005,2024-05-17,Early Dinner,2,Celebration,164,No-show,False,True,13,278.89,2024-05-15
B011662,U0793,T045,2023-03-23,Early Dinner,2,Friends,112,Completed,True,False,5,415.93,2023-03-14
B011663,U0321,T012,2024-10-28,Early Dinner,2,Friends,70,Completed,False,False,28,440.49,2024-10-09
B011664,U0644,T003,2024-10-10,Lunch,2,Business,97,Completed,False,False,1,332.42,2024-09-18
B011665,U0515,T018,2023-03-03,Late Dinner,4,Romantic,143,Completed,False,True,4,849.81,2023-02-15
B011666,U0385,T019,2023-10-04,Late Dinner,4,Romantic,153,Completed,False,True,22,675.81,2023-09-13
B011667,U0715,T016,2023-10-29,Late Dinner,2,Romantic,218,Cancelled,False,False,18,349.44,2023-10-16
B011668,U0967,T012,2023-05-17,Late Dinner,4,Romantic,208,Completed,False,False,14,603.09,2023-05-08
B011669,U0996,T045,2024-04-15,Lunch,4,Business,129,Completed,False,True,26,585.44,2024-03-24
B011670,U0535,T013,2024-03-27,Prime Dinner,2,Business,163,Completed,False,True,27,214.45,2024-03-21
B011671,U0058,T012,2023-03-14,Prime Dinner,2,Friends,171,Completed,True,True,1,226.84,2023-02-22
B011672,U0751,T044,2023-02-28,Early Dinner,2,Casual,98,Completed,False,False,26,375.26,2023-02-11
B011673,U0054,T034,2023-07-16,Lunch,2,Romantic,116,Completed,False,True,17,363.69,2023-07-16
B011674,U0639,T001,2024-10-07,Lunch,4,Casual,120,Cancelled,False,False,8,315.37,2024-09-16
B011675,U0664,T032,2024-05-27,Lunch,2,Family,116,Completed,False,True,1,263.7,2024-05-13
B011676,U0895,T032,2023-05-27,Lunch,4,Romantic,60,Completed,False,True,24,638.76,2023-05-15
B011677,U0874,T027,2024-08-21,Prime Dinner,2,Friends,180,Completed,False,False,16,481.29,2024-08-10
B011678,U0121,T012,2023-12-23,Early Dinner,4,Family,143,Completed,False,True,6,446.53,2023-12-02
B011679,U0335,T005,2023-09-09,Late Dinner,2,Romantic,207,Completed,False,False,7,398.33,2023-08-17
B011680,U0961,T009,2024-10-18,Early Dinner,6,Friends,186,Completed,False,False,19,946.56,2024-10-12
B011681,U0304,T036,2023-06-17,Lunch,2,Friends,85,Completed,False,False,26,259.85,2023-06-15
B011682,U0942,T026,2023-06-26,Early Dinner,2,Casual,144,Completed,True,True,27,326.86,2023-06-05
B011683,U0191,T010,2024-07-09,Lunch,2,Romantic,70,Completed,False,False,29,255.22,2024-07-02
B011684,U0559,T047,2024-12-19,Late Dinner,6,Friends,163,Completed,False,True,13,1347.68,2024-11-26
B011685,U0827,T012,2024-12-24,Lunch,4,Celebration,69,Completed,True,False,5,857.57,2024-12-15
B011686,U0960,T024,2023-05-12,Prime Dinner,2,Celebration,133,Completed,False,False,22,258.68,2023-05-04
B011687,U0014,T036,2023-06-23,Late Dinner,2,Romantic,191,Completed,False,False,24,340.97,2023-05-26
B011688,U0218,T031,2023-08-28,Early Dinner,2,Family,154,Completed,False,False,29,275.68,2023-08-22
B011689,U0913,T025,2023-04-01,Prime Dinner,2,Business,158,Completed,False,False,20,277.0,2023-03-22
B011690,U0886,T042,2024-12-02,Late Dinner,4,Romantic,221,Completed,False,False,29,631.77,2024-11-30
B011691,U0985,T003,2023-05-15,Late Dinner,2,Business,161,Completed,False,False,11,267.08,2023-05-09
B011692,U0589,T047,2023-03-02,Prime Dinner,6,Family,146,Completed,False,False,1,1414.83,2023-02-14
B011693,U0359,T017,2024-02-09,Lunch,4,Romantic,83,Completed,True,False,6,427.25,2024-01-27
B011694,U0728,T019,2024-05-19,Lunch,4,Romantic,78,Completed,False,True,11,237.26,2024-04-28
B011695,U0354,T020,2024-09-26,Lunch,2,Business,94,Cancelled,False,False,11,416.95,2024-09-08
B011696,U0764,T020,2024-05-31,Late Dinner,2,Casual,226,Cancelled,False,False,22,256.79,2024-05-09
B011697,U0996,T042,2024-07-24,Prime Dinner,4,Business,176,Completed,False,False,7,278.84,2024-06-30
B011698,U0400,T032,2023-02-24,Late Dinner,2,Business,220,Completed,False,False,0,301.61,2023-01-29
B011699,U0056,T043,2024-10-10,Lunch,2,Business,119,Completed,False,True,8,282.94,2024-09-24
B011700,U0879,T038,2024-02-10,Lunch,2,Casual,85,Completed,False,False,18,50.0,2024-01-24
B011701,U0792,T025,2024-04-21,Prime Dinner,2,Friends,112,Completed,False,True,16,493.76,2024-04-12
B011702,U0643,T003,2024-01-11,Prime Dinner,2,Business,185,Completed,False,True,19,389.2,2023-12-22
B011703,U0955,T006,2023-07-15,Lunch,2,Casual,82,Completed,True,False,5,50.0,2023-07-13
B011704,U0486,T006,2023-07-07,Early Dinner,4,Business,128,Completed,False,False,19,423.87,2023-06-10
B011705,U0933,T001,2024-12-04,Early Dinner,2,Romantic,91,Completed,True,False,14,407.5,2024-11-29
B011706,U0071,T019,2024-04-18,Early Dinner,6,Casual,124,Completed,False,False,6,1045.98,2024-04-05
B011707,U0989,T044,2023-08-31,Lunch,2,Romantic,80,Completed,False,True,26,472.14,2023-08-05
B011708,U0598,T004,2024-10-01,Early Dinner,2,Friends,164,Completed,True,False,20,336.14,2024-09-19
B011709,U0919,T002,2023-12-11,Prime Dinner,2,Celebration,140,Completed,True,True,25,519.14,2023-11-22
B011710,U0234,T010,2024-08-09,Prime Dinner,2,Business,171,Completed,False,False,5,151.61,2024-07-18
B011711,U0602,T025,2024-12-12,Lunch,2,Casual,60,Completed,False,True,22,332.78,2024-11-29
B011712,U0707,T027,2024-10-24,Early Dinner,4,Celebration,115,Completed,False,False,17,603.84,2024-10-08
B011713,U0286,T042,2023-02-16,Lunch,4,Business,88,Completed,False,False,17,324.39,2023-01-23
B011714,U0265,T018,2024-09-13,Early Dinner,2,Friends,108,No-show,False,True,19,119.62,2024-08-21
B011715,U0258,T050,2024-08-01,Early Dinner,2,Romantic,60,Completed,False,True,18,382.97,2024-07-08
B011716,U0940,T042,2023-01-17,Lunch,2,Friends,60,Completed,True,True,12,247.44,2023-01-16
B011717,U0892,T020,2024-08-19,Late Dinner,2,Casual,200,Completed,False,False,16,296.07,2024-07-24
B011718,U0856,T050,2023-06-29,Late Dinner,2,Family,181,Completed,False,False,21,176.86,2023-06-03
B011719,U0657,T021,2024-02-06,Late Dinner,2,Celebration,149,Completed,False,False,11,244.67,2024-01-27
B011720,U0459,T018,2023-01-06,Lunch,6,Friends,97,Completed,True,False,9,1459.27,2022-12-25
B011721,U0873,T050,2023-08-31,Late Dinner,2,Business,134,Completed,False,False,17,198.89,2023-08-13
B011722,U0692,T025,2024-06-25,Prime Dinner,4,Friends,167,Completed,False,False,25,706.59,2024-06-13
B011723,U0636,T015,2024-09-21,Late Dinner,2,Friends,200,Completed,False,True,23,183.02,2024-09-02
B011724,U0640,T013,2024-03-30,Early Dinner,2,Business,134,Completed,True,True,22,159.14,2024-03-13
B011725,U0005,T027,2024-04-08,Early Dinner,2,Romantic,154,Cancelled,False,True,9,261.57,2024-03-10
B011726,U0804,T010,2024-12-24,Prime Dinner,4,Romantic,185,Completed,False,False,15,507.17,2024-12-22
B011727,U0797,T045,2024-10-07,Prime Dinner,4,Family,133,Completed,False,False,21,664.95,2024-10-06
B011728,U0596,T003,2023-10-14,Prime Dinner,2,Business,145,Completed,False,True,6,294.76,2023-10-13
B011729,U0774,T006,2024-12-02,Early Dinner,4,Business,82,Completed,True,True,24,706.04,2024-11-24
B011730,U0967,T042,2023-03-25,Prime Dinner,2,Romantic,137,Completed,False,True,11,293.31,2023-03-14
B011731,U0090,T046,2023-07-21,Late Dinner,4,Business,243,Completed,False,False,5,872.0,2023-07-09
B011732,U0713,T037,2024-04-03,Lunch,4,Celebration,73,Completed,False,False,15,815.84,2024-03-26
B011733,U0677,T048,2024-09-28,Lunch,4,Romantic,71,Cancelled,True,False,27,571.08,2024-09-06
B011734,U0487,T016,2023-03-23,Lunch,4,Business,111,Completed,False,True,2,818.04,2023-03-07
B011735,U0609,T026,2023-02-04,Early Dinner,2,Friends,134,Cancelled,False,False,25,247.79,2023-01-12
B011736,U0780,T018,2023-09-13,Early Dinner,2,Celebration,114,Completed,False,True,29,342.2,2023-08-31
B011737,U0364,T031,2024-05-16,Early Dinner,2,Family,117,Cancelled,False,False,27,274.36,2024-04-26
B011738,U0723,T005,2024-11-03,Late Dinner,2,Celebration,206,Completed,False,False,6,297.33,2024-10-13
B011739,U0710,T013,2024-08-14,Early Dinner,2,Celebration,98,Completed,False,False,12,146.52,2024-07-18
B011740,U0633,T001,2024-02-29,Late Dinner,4,Casual,162,Cancelled,True,False,20,791.2,2024-02-01
B011741,U0961,T003,2023-07-30,Lunch,2,Friends,80,Completed,False,False,24,394.01,2023-07-27
B011742,U0752,T032,2023-07-20,Lunch,4,Casual,60,Completed,False,False,15,571.47,2023-07-01
B011743,U0007,T030,2024-02-24,Early Dinner,2,Family,117,Completed,False,True,26,243.44,2024-02-05
B011744,U0113,T007,2023-03-22,Early Dinner,2,Romantic,159,Completed,False,False,27,328.53,2023-03-02
B011745,U0107,T009,2024-01-04,Prime Dinner,2,Business,137,Completed,False,False,2,369.99,2023-12-12
B011746,U0538,T024,2023-02-21,Lunch,2,Casual,76,Completed,False,True,26,332.45,2023-02-19
B011747,U0073,T024,2023-06-01,Early Dinner,2,Romantic,125,Completed,False,True,26,345.89,2023-05-15
B011748,U0213,T023,2023-11-18,Prime Dinner,6,Business,162,Completed,True,False,25,1027.59,2023-11-12
B011749,U0497,T044,2023-11-20,Late Dinner,2,Friends,152,Completed,True,False,21,318.46,2023-11-15
