interaction_id,user_id,table_id,interaction_type,timestamp,rating,session_duration_seconds,device_type,source
I022766,U0613,T050,inquiry,2024-02-27 00:00:00,,,mobile,direct
I022767,U0778,T036,inquiry,2023-10-25 00:00:00,,,mobile,search
I022768,U0323,T018,inquiry,2023-04-05 00:00:00,,,mobile,recommendation
I022769,U0941,T027,inquiry,2024-10-31 00:00:00,,,mobile,search
I022770,U0222,T046,view,2023-09-01 00:00:00,,121.2564017898737,mobile,recommendation
I022771,U0684,T037,share,2024-07-06 00:00:00,,,mobile,browse
I022772,U0988,T030,view,2024-06-03 00:00:00,,172.9839677847718,mobile,browse
I022773,U0915,T006,view,2023-03-16 00:00:00,,23.7042649489544,mobile,browse
I022774,U0580,T003,view,2023-09-08 00:00:00,,116.34625855368628,desktop,recommendation
I022775,U0260,T001,inquiry,2023-06-29 00:00:00,,,desktop,search
I022776,U0283,T003,inquiry,2023-02-15 00:00:00,,,desktop,search
I022777,U0548,T019,inquiry,2024-11-28 00:00:00,,,mobile,search
I022778,U0897,T016,inquiry,2024-10-03 00:00:00,,,tablet,recommendation
I022779,U0516,T044,view,2024-11-18 00:00:00,,351.56563631653836,mobile,browse
I022780,U0795,T011,view,2023-08-11 00:00:00,,3.5376858989373465,mobile,recommendation
I022781,U0047,T016,inquiry,2024-10-02 00:00:00,,,mobile,search
I022782,U0178,T043,favorite,2023-11-26 00:00:00,,,mobile,search
I022783,U0902,T049,view,2023-07-09 00:00:00,,26.001188924877752,mobile,search
I022784,U0857,T026,rating,2024-08-19 00:00:00,3.5,,desktop,recommendation
I022785,U0285,T021,view,2024-05-12 00:00:00,,35.85932514453798,desktop,browse
I022786,U0203,T007,view,2024-06-27 00:00:00,,45.55025755055198,tablet,search
I022787,U0369,T019,favorite,2024-03-12 00:00:00,,,mobile,recommendation
I022788,U0027,T029,view,2023-09-21 00:00:00,,347.1823158289946,tablet,search
I022789,U0454,T006,inquiry,2024-12-17 00:00:00,,,mobile,recommendation
I022790,U0929,T005,inquiry,2023-08-29 00:00:00,,,desktop,search
I022791,U0509,T012,inquiry,2024-07-18 00:00:00,,,mobile,browse
I022792,U0820,T005,rating,2023-11-27 00:00:00,4.8,,mobile,browse
I022793,U0617,T035,view,2024-08-18 00:00:00,,28.754931409898603,tablet,direct
I022794,U0311,T039,inquiry,2024-07-05 00:00:00,,,mobile,browse
I022795,U0599,T011,favorite,2024-01-12 00:00:00,,,mobile,recommendation
I022796,U0466,T008,inquiry,2023-02-03 00:00:00,,,mobile,search
I022797,U0573,T039,inquiry,2024-04-06 00:00:00,,,desktop,search
I022798,U0347,T012,view,2024-07-28 00:00:00,,58.897262165882196,mobile,recommendation
I022799,U0336,T017,favorite,2023-07-06 00:00:00,,,mobile,recommendation
I022800,U0459,T010,favorite,2023-03-15 00:00:00,,,desktop,search
I022801,U0630,T047,favorite,2023-05-11 00:00:00,,,tablet,search
I022802,U0722,T021,favorite,2024-11-26 00:00:00,,,desktop,search
I022803,U0804,T045,view,2024-05-08 00:00:00,,147.80904994262374,mobile,browse
I022804,U0536,T035,view,2023-01-31 00:00:00,,6.48508561516277,mobile,browse
I022805,U0856,T049,inquiry,2024-09-25 00:00:00,,,tablet,recommendation
I022806,U0664,T029,share,2023-10-22 00:00:00,,,mobile,search
I022807,U0607,T004,view,2023-10-14 00:00:00,,130.01176537045782,tablet,recommendation
I022808,U0519,T034,view,2024-04-19 00:00:00,,236.99297116098228,mobile,browse
I022809,U0659,T050,favorite,2023-12-02 00:00:00,,,desktop,direct
I022810,U0931,T009,view,2023-05-25 00:00:00,,69.70311723339789,desktop,browse
I022811,U0654,T029,view,2023-06-19 00:00:00,,15.48810392165209,desktop,browse
I022812,U0250,T025,rating,2024-11-08 00:00:00,4.4,,desktop,search
I022813,U0861,T021,view,2024-06-01 00:00:00,,47.8703381645905,mobile,recommendation
I022814,U0579,T020,share,2023-12-17 00:00:00,,,desktop,recommendation
I022815,U0170,T047,view,2023-10-11 00:00:00,,195.3952664998275,mobile,recommendation
I022816,U0010,T002,favorite,2024-04-21 00:00:00,,,desktop,browse
I022817,U0168,T049,inquiry,2023-03-03 00:00:00,,,mobile,browse
I022818,U0720,T015,inquiry,2024-01-04 00:00:00,,,tablet,recommendation
I022819,U0856,T039,view,2024-06-23 00:00:00,,40.80628971514933,mobile,recommendation
I022820,U0230,T027,inquiry,2024-03-31 00:00:00,,,mobile,search
I022821,U0543,T019,view,2023-02-25 00:00:00,,145.97143058625136,desktop,search
I022822,U0118,T028,view,2023-09-04 00:00:00,,119.44289915016641,mobile,search
I022823,U0840,T049,view,2024-08-03 00:00:00,,62.579415000244595,mobile,browse
I022824,U0308,T030,view,2024-06-26 00:00:00,,78.95980709024458,mobile,recommendation
I022825,U0448,T022,view,2024-09-05 00:00:00,,47.1996590022169,mobile,search
I022826,U0597,T038,inquiry,2024-08-03 00:00:00,,,mobile,search
I022827,U0955,T019,view,2023-11-28 00:00:00,,59.1046977036251,desktop,recommendation
I022828,U0027,T026,inquiry,2023-05-01 00:00:00,,,mobile,direct
I022829,U0523,T015,view,2023-05-14 00:00:00,,353.9840787875854,mobile,recommendation
I022830,U0631,T031,inquiry,2024-08-29 00:00:00,,,desktop,direct
I022831,U0668,T023,view,2023-05-04 00:00:00,,295.7010840481625,desktop,search
I022832,U0810,T046,share,2023-07-08 00:00:00,,,mobile,search
I022833,U0285,T039,view,2024-08-31 00:00:00,,119.41865935183611,mobile,search
I022834,U0357,T021,view,2024-02-19 00:00:00,,3.8740110603103597,desktop,recommendation
I022835,U0172,T042,inquiry,2023-11-09 00:00:00,,,mobile,search
I022836,U0127,T043,view,2024-06-01 00:00:00,,79.92656080749616,desktop,search
I022837,U0153,T019,view,2023-02-26 00:00:00,,23.505672392577043,mobile,search
I022838,U0257,T030,inquiry,2024-04-23 00:00:00,,,mobile,browse
I022839,U0246,T026,rating,2023-03-05 00:00:00,3.3,,desktop,direct
I022840,U0961,T004,view,2023-11-12 00:00:00,,46.99337380858439,mobile,search
I022841,U0558,T002,rating,2024-05-30 00:00:00,5.0,,mobile,search
I022842,U0760,T002,view,2023-12-29 00:00:00,,1.4152933934553262,desktop,direct
I022843,U0597,T006,favorite,2024-10-26 00:00:00,,,mobile,search
I022844,U0702,T036,view,2023-01-04 00:00:00,,120.78248777593525,mobile,search
I022845,U0050,T023,rating,2023-03-12 00:00:00,5.0,,mobile,recommendation
I022846,U0953,T008,inquiry,2024-07-30 00:00:00,,,desktop,search
I022847,U0199,T004,inquiry,2024-06-28 00:00:00,,,mobile,search
I022848,U0784,T047,view,2024-06-23 00:00:00,,23.638694656701627,mobile,search
I022849,U0236,T010,view,2023-02-21 00:00:00,,10.87976617995252,mobile,browse
I022850,U0665,T017,view,2023-08-07 00:00:00,,16.90645393883198,mobile,recommendation
I022851,U0501,T032,view,2023-08-23 00:00:00,,332.99780363670254,desktop,browse
I022852,U0630,T017,inquiry,2023-12-27 00:00:00,,,mobile,search
I022853,U0597,T037,view,2023-05-07 00:00:00,,98.31767591253853,mobile,recommendation
I022854,U0894,T007,inquiry,2023-07-25 00:00:00,,,desktop,search
I022855,U0178,T006,favorite,2024-06-04 00:00:00,,,mobile,search
I022856,U0141,T008,share,2023-12-13 00:00:00,,,mobile,recommendation
I022857,U0456,T038,share,2023-01-14 00:00:00,,,mobile,browse
I022858,U0518,T011,inquiry,2023-04-22 00:00:00,,,tablet,direct
I022859,U0743,T020,share,2023-01-15 00:00:00,,,mobile,recommendation
I022860,U0469,T034,view,2023-07-01 00:00:00,,265.28010550221444,desktop,search
I022861,U0625,T004,view,2023-08-25 00:00:00,,227.701122847162,mobile,browse
I022862,U0662,T005,inquiry,2024-11-11 00:00:00,,,mobile,search
I022863,U0395,T035,view,2024-08-04 00:00:00,,217.45052667378408,desktop,recommendation
I022864,U0216,T043,view,2024-10-19 00:00:00,,42.45634106883188,mobile,browse
I022865,U0389,T042,inquiry,2024-07-01 00:00:00,,,mobile,search
I022866,U0536,T050,view,2023-05-10 00:00:00,,114.24562581817895,mobile,recommendation
I022867,U0987,T021,view,2024-09-28 00:00:00,,200.30457863693746,desktop,recommendation
I022868,U0844,T017,view,2024-06-29 00:00:00,,175.76978295332344,mobile,search
I022869,U0760,T022,inquiry,2023-06-23 00:00:00,,,mobile,recommendation
I022870,U0630,T047,favorite,2024-09-17 00:00:00,,,desktop,search
I022871,U0144,T018,view,2023-02-27 00:00:00,,23.24068576429914,mobile,search
I022872,U0773,T046,view,2024-07-27 00:00:00,,27.610124082839825,mobile,search
I022873,U0866,T026,view,2024-10-29 00:00:00,,42.26744239969235,mobile,direct
I022874,U0064,T019,rating,2023-10-24 00:00:00,3.0,,mobile,recommendation
I022875,U0945,T044,favorite,2024-02-09 00:00:00,,,mobile,browse
I022876,U0948,T047,rating,2024-05-06 00:00:00,4.2,,desktop,recommendation
I022877,U0204,T009,view,2023-05-16 00:00:00,,120.40318557262881,tablet,recommendation
I022878,U0932,T033,favorite,2024-08-02 00:00:00,,,mobile,recommendation
I022879,U0586,T026,view,2023-08-05 00:00:00,,135.40772860971086,desktop,search
I022880,U0138,T005,view,2023-01-28 00:00:00,,44.69837837001649,tablet,search
I022881,U0320,T021,view,2023-12-19 00:00:00,,71.34144487280423,mobile,search
I022882,U0274,T046,view,2023-07-01 00:00:00,,151.52462132851812,mobile,search
I022883,U0330,T036,view,2023-12-27 00:00:00,,134.2866592469134,desktop,search
I022884,U0189,T033,favorite,2023-09-28 00:00:00,,,desktop,search
I022885,U0287,T008,view,2023-10-29 00:00:00,,143.20924132124563,desktop,search
I022886,U0185,T019,view,2023-10-17 00:00:00,,170.68821058250032,desktop,search
I022887,U0812,T026,rating,2023-12-04 00:00:00,4.1,,mobile,search
I022888,U0502,T023,view,2023-04-26 00:00:00,,96.96301294168858,mobile,search
I022889,U0986,T034,inquiry,2023-05-06 00:00:00,,,mobile,browse
I022890,U0537,T033,view,2023-07-14 00:00:00,,94.25210528304562,desktop,search
I022891,U0275,T010,view,2024-07-10 00:00:00,,119.57947694218069,mobile,search
I022892,U0137,T050,view,2024-06-11 00:00:00,,491.1725943331433,mobile,search
I022893,U0854,T009,view,2023-10-05 00:00:00,,86.70809373589877,desktop,search
I022894,U0559,T025,view,2024-02-23 00:00:00,,198.94434893877934,mobile,direct
I022895,U0884,T040,view,2023-09-14 00:00:00,,443.55232655242116,mobile,recommendation
I022896,U0383,T042,view,2023-08-28 00:00:00,,3.2093502255012343,desktop,recommendation
I022897,U0343,T050,view,2023-07-26 00:00:00,,29.002163393855625,desktop,recommendation
I022898,U0276,T024,favorite,2024-10-01 00:00:00,,,desktop,direct
I022899,U0855,T033,inquiry,2024-12-16 00:00:00,,,mobile,recommendation
I022900,U0559,T041,inquiry,2023-02-12 00:00:00,,,desktop,browse
I022901,U0660,T001,favorite,2023-08-16 00:00:00,,,mobile,recommendation
I022902,U0163,T029,share,2023-05-06 00:00:00,,,desktop,recommendation
I022903,U0900,T049,view,2024-08-19 00:00:00,,268.3800932374162,mobile,search
I022904,U0565,T039,view,2023-01-15 00:00:00,,97.0142390425606,mobile,recommendation
I022905,U0711,T034,favorite,2024-12-28 00:00:00,,,mobile,recommendation
I022906,U0380,T038,view,2023-12-23 00:00:00,,41.06105419775268,mobile,search
I022907,U0411,T032,inquiry,2023-02-16 00:00:00,,,desktop,search
I022908,U0114,T045,inquiry,2023-05-20 00:00:00,,,mobile,recommendation
I022909,U0782,T020,view,2023-02-09 00:00:00,,312.5410457609822,mobile,recommendation
I022910,U0993,T007,view,2023-01-10 00:00:00,,55.16117562585244,mobile,direct
I022911,U0220,T032,view,2024-05-23 00:00:00,,218.65850932073675,desktop,search
I022912,U0117,T044,view,2024-01-10 00:00:00,,106.2552237492212,mobile,browse
I022913,U0047,T018,view,2023-11-29 00:00:00,,199.3521949956633,mobile,search
I022914,U0100,T007,view,2024-11-25 00:00:00,,435.1218962680267,mobile,recommendation
I022915,U0566,T012,rating,2023-02-07 00:00:00,4.2,,desktop,recommendation
I022916,U0998,T009,view,2024-01-17 00:00:00,,51.37039402045642,mobile,recommendation
I022917,U0348,T038,view,2024-02-22 00:00:00,,37.05601720962178,desktop,recommendation
I022918,U0583,T012,view,2024-02-25 00:00:00,,70.1202218470191,mobile,recommendation
I022919,U0794,T039,view,2023-08-06 00:00:00,,492.13197637834855,mobile,search
I022920,U0755,T016,view,2023-03-20 00:00:00,,36.10932263202114,mobile,direct
I022921,U0026,T028,view,2024-05-30 00:00:00,,67.74609386659115,mobile,search
I022922,U0692,T019,rating,2023-07-25 00:00:00,3.7,,mobile,direct
I022923,U0850,T012,view,2023-02-16 00:00:00,,450.9540319206581,mobile,browse
I022924,U0878,T037,view,2024-09-26 00:00:00,,341.3610570623096,desktop,recommendation
I022925,U0441,T020,view,2023-03-07 00:00:00,,144.2060510842085,mobile,browse
I022926,U0169,T040,inquiry,2024-02-14 00:00:00,,,mobile,browse
I022927,U0186,T013,inquiry,2024-11-18 00:00:00,,,mobile,recommendation
I022928,U0610,T011,inquiry,2023-09-17 00:00:00,,,mobile,recommendation
I022929,U0189,T001,view,2023-06-24 00:00:00,,98.73314974075551,mobile,search
I022930,U0974,T041,view,2023-12-30 00:00:00,,127.38426832616005,mobile,direct
I022931,U0201,T044,view,2023-03-21 00:00:00,,91.65135672240343,desktop,direct
I022932,U0183,T040,view,2024-12-19 00:00:00,,74.51736597040514,mobile,browse
I022933,U0152,T033,view,2023-04-21 00:00:00,,107.52005532871893,mobile,direct
I022934,U0548,T050,rating,2023-06-06 00:00:00,3.4,,mobile,recommendation
I022935,U0755,T027,inquiry,2023-04-13 00:00:00,,,desktop,recommendation
I022936,U0527,T005,view,2023-11-14 00:00:00,,11.965216557605979,mobile,search
I022937,U0277,T015,share,2023-10-27 00:00:00,,,mobile,recommendation
I022938,U0576,T036,view,2024-11-27 00:00:00,,107.08931783500935,mobile,search
I022939,U0255,T016,inquiry,2023-10-02 00:00:00,,,desktop,recommendation
I022940,U0060,T050,inquiry,2023-12-27 00:00:00,,,mobile,direct
I022941,U0855,T027,inquiry,2024-03-16 00:00:00,,,desktop,recommendation
I022942,U0384,T005,view,2024-09-10 00:00:00,,104.45172046370426,mobile,browse
I022943,U0335,T018,view,2023-07-17 00:00:00,,181.80512058368012,mobile,search
I022944,U0036,T012,view,2023-07-08 00:00:00,,11.752369445961167,tablet,recommendation
I022945,U0184,T042,view,2024-11-15 00:00:00,,44.453263171945,mobile,search
I022946,U0754,T028,inquiry,2024-08-29 00:00:00,,,mobile,search
I022947,U0329,T026,inquiry,2023-08-17 00:00:00,,,mobile,search
I022948,U0820,T028,view,2024-01-30 00:00:00,,73.07373607157062,mobile,recommendation
I022949,U0529,T044,favorite,2023-12-04 00:00:00,,,desktop,search
I022950,U0328,T025,view,2024-03-12 00:00:00,,85.0188689364081,mobile,search
I022951,U0364,T024,inquiry,2024-01-14 00:00:00,,,mobile,browse
I022952,U0734,T036,view,2024-02-28 00:00:00,,68.71477161141989,mobile,direct
I022953,U0432,T043,inquiry,2024-08-15 00:00:00,,,desktop,search
I022954,U0350,T006,view,2023-10-12 00:00:00,,109.87696610703225,mobile,browse
I022955,U0363,T029,view,2024-04-16 00:00:00,,204.47346365103954,desktop,search
I022956,U0846,T036,inquiry,2024-10-25 00:00:00,,,mobile,search
I022957,U0641,T026,view,2023-12-24 00:00:00,,98.5752569679831,mobile,recommendation
I022958,U0390,T038,view,2024-05-13 00:00:00,,10.965081995077712,mobile,recommendation
I022959,U0228,T046,share,2024-05-11 00:00:00,,,desktop,search
I022960,U0786,T028,view,2023-05-08 00:00:00,,67.98161949657522,mobile,browse
I022961,U0906,T028,view,2024-01-24 00:00:00,,71.98290142987024,mobile,browse
I022962,U0775,T037,rating,2024-05-05 00:00:00,5.0,,mobile,recommendation
I022963,U0830,T004,inquiry,2024-08-03 00:00:00,,,mobile,browse
I022964,U0482,T008,favorite,2024-12-27 00:00:00,,,desktop,search
I022965,U0467,T043,view,2023-10-21 00:00:00,,180.20363539885335,desktop,direct
I022966,U0530,T003,view,2023-04-20 00:00:00,,60.34298824365215,mobile,search
I022967,U0015,T013,view,2023-12-23 00:00:00,,155.19234416969485,desktop,search
I022968,U0455,T049,view,2024-12-13 00:00:00,,289.181505607045,mobile,search
I022969,U0678,T006,rating,2023-01-23 00:00:00,3.6,,desktop,recommendation
I022970,U0815,T030,view,2024-10-14 00:00:00,,85.2377398410207,desktop,direct
I022971,U0254,T045,view,2024-09-16 00:00:00,,200.46572216342793,mobile,search
I022972,U0933,T040,view,2024-11-08 00:00:00,,25.979300835074834,mobile,search
I022973,U0354,T004,view,2023-07-16 00:00:00,,379.2503621156124,mobile,recommendation
I022974,U0865,T007,inquiry,2023-05-05 00:00:00,,,mobile,browse
I022975,U0326,T033,view,2023-08-02 00:00:00,,183.24660043578473,mobile,search
I022976,U0410,T049,view,2024-04-09 00:00:00,,38.63647203865641,mobile,search
I022977,U0332,T010,view,2023-01-28 00:00:00,,233.12205229818542,mobile,browse
I022978,U0340,T015,view,2023-09-02 00:00:00,,60.70338931102037,mobile,browse
I022979,U0424,T032,favorite,2024-12-16 00:00:00,,,desktop,recommendation
I022980,U0547,T021,rating,2024-11-11 00:00:00,3.8,,desktop,search
I022981,U0061,T004,inquiry,2023-05-29 00:00:00,,,mobile,search
I022982,U0561,T024,view,2024-10-05 00:00:00,,114.79732022385083,mobile,search
I022983,U0519,T037,share,2024-11-03 00:00:00,,,mobile,recommendation
I022984,U0612,T012,view,2023-01-04 00:00:00,,90.22339267193044,mobile,recommendation
I022985,U0509,T045,view,2023-04-03 00:00:00,,202.88253335207986,desktop,recommendation
I022986,U0090,T005,view,2023-07-21 00:00:00,,120.77787550121616,mobile,direct
I022987,U0453,T018,view,2024-03-15 00:00:00,,79.13469919672923,desktop,recommendation
I022988,U0249,T039,favorite,2024-02-01 00:00:00,,,mobile,recommendation
I022989,U0648,T031,rating,2024-03-02 00:00:00,1.3,,mobile,browse
I022990,U0699,T024,inquiry,2023-07-19 00:00:00,,,mobile,search
I022991,U0735,T015,view,2023-03-16 00:00:00,,183.4529911371066,desktop,search
I022992,U0253,T030,inquiry,2024-04-01 00:00:00,,,desktop,recommendation
I022993,U0822,T033,favorite,2023-07-31 00:00:00,,,mobile,recommendation
I022994,U0049,T029,view,2023-08-10 00:00:00,,92.0560119165206,mobile,recommendation
I022995,U0440,T024,view,2024-08-22 00:00:00,,106.34288269323085,desktop,browse
I022996,U0305,T036,view,2024-10-16 00:00:00,,430.4469255150569,mobile,search
I022997,U0308,T041,share,2024-04-10 00:00:00,,,desktop,search
I022998,U0680,T020,view,2023-04-15 00:00:00,,26.54707030856072,mobile,search
I022999,U0524,T007,view,2024-01-14 00:00:00,,29.129542342973064,mobile,recommendation
I023000,U0445,T045,inquiry,2024-05-09 00:00:00,,,mobile,search
I023001,U0242,T008,view,2023-11-15 00:00:00,,18.09735165245478,mobile,search
I023002,U0471,T011,inquiry,2023-05-08 00:00:00,,,desktop,search
I023003,U0882,T047,view,2023-02-26 00:00:00,,766.5315707931427,desktop,search
I023004,U0715,T023,view,2024-12-05 00:00:00,,71.66130852068005,mobile,recommendation
I023005,U0354,T046,view,2024-10-21 00:00:00,,103.33138014413403,desktop,search
I023006,U0497,T014,view,2024-08-04 00:00:00,,134.8235382645492,mobile,search
I023007,U0388,T034,inquiry,2024-01-15 00:00:00,,,mobile,recommendation
I023008,U0596,T004,view,2024-11-16 00:00:00,,56.17643959261474,mobile,browse
I023009,U0756,T023,view,2024-11-20 00:00:00,,43.97600763845979,mobile,browse
I023010,U0649,T014,inquiry,2023-03-12 00:00:00,,,mobile,search
I023011,U0827,T005,view,2024-12-09 00:00:00,,126.10905089506893,mobile,search
I023012,U0291,T041,view,2024-10-15 00:00:00,,20.263653135708967,mobile,direct
I023013,U0644,T029,view,2023-03-21 00:00:00,,135.78071104457095,mobile,browse
I023014,U0050,T009,rating,2023-11-18 00:00:00,3.5,,mobile,search
I023015,U0941,T029,inquiry,2024-01-01 00:00:00,,,mobile,browse
I023016,U0453,T026,inquiry,2024-01-03 00:00:00,,,mobile,browse
I023017,U0605,T041,view,2024-02-22 00:00:00,,128.5208284040438,desktop,browse
I023018,U0365,T002,view,2024-07-20 00:00:00,,220.02071378577892,tablet,search
I023019,U0272,T018,inquiry,2024-06-21 00:00:00,,,desktop,search
I023020,U0465,T039,share,2024-07-22 00:00:00,,,mobile,search
I023021,U0249,T023,favorite,2023-06-07 00:00:00,,,tablet,browse
I023022,U0803,T036,view,2024-08-04 00:00:00,,43.61931447944172,tablet,search
I023023,U0528,T015,share,2024-02-11 00:00:00,,,desktop,browse
I023024,U0698,T041,view,2023-01-12 00:00:00,,112.56835223024216,mobile,browse
I023025,U0961,T010,view,2024-12-10 00:00:00,,14.919149849969,desktop,recommendation
I023026,U0422,T033,view,2023-06-01 00:00:00,,136.73045627690823,desktop,browse
I023027,U0360,T040,view,2023-05-03 00:00:00,,38.609130026880145,mobile,recommendation
I023028,U0991,T022,inquiry,2023-11-25 00:00:00,,,mobile,search
I023029,U0397,T003,view,2023-08-05 00:00:00,,196.53912724522917,mobile,recommendation
